,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-27,0.0,0.0,0.0
1,1999-11-14,0.01,0.01,-0.01
2,2000-01-17,0.42,-2.38,1.97
3,2003-09-30,-1.56,1.67,-0.11
4,2004-12-21,5.12,-1.23,-3.9
5,2005-02-23,-0.96,1.63,-0.67
6,2005-04-28,-3.07,-0.93,4.0
7,2006-12-11,1.26,0.59,-1.86
8,2011-03-12,-3.27,-0.22,3.49
9,2013-05-20,0.87,-3.04,2.17
10,2013-07-07,-1.49,1.41,0.07
11,2013-10-27,1.21,-1.0,-0.2
12,2015-05-10,-1.69,1.83,-0.14
13,2016-05-12,0.47,-0.88,0.41
14,2016-09-01,-0.28,0.08,0.2
15,2016-11-20,0.31,-0.23,-0.08
16,2017-09-20,-0.81,0.27,0.54
17,2018-01-10,2.27,-1.51,-0.76
18,2018-05-18,-2.25,1.79,0.45
19,2019-01-04,1.09,-0.44,-0.65
20,2019-02-13,1.46,-0.2,-1.26
21,2019-04-29,-0.07,-1.34,1.41
22,2019-05-14,0.88,-0.48,-0.4
23,2019-05-24,-2.1,1.9,0.19
24,2019-10-26,0.43,-0.43,0.0
25,2019-11-30,31.3,-31.08,-0.22
26,2020-01-19,-25.42,30.11,-4.68
27,2020-03-14,-4.96,3.44,1.52
28,2020-04-21,-1.55,-1.99,3.54
29,2020-05-07,-0.11,0.13,-0.02
30,2020-06-24,10.33,-8.71,-1.62
31,2020-06-27,-10.4,8.57,1.83
32,2020-08-26,2.25,-2.06,-0.19
33,2020-09-20,-4.25,4.18,0.07
34,2020-12-14,3.42,-1.88,-1.55
35,2020-12-19,-1.36,2.09,-0.73
36,2021-02-12,4.5,-1.46,-3.03
37,2021-02-22,-2.57,-1.23,3.79
38,2021-04-28,-2.35,1.21,1.14
39,2021-05-03,1.58,-1.35,-0.23
40,2021-05-26,-2.6,1.96,0.64
41,2021-06-11,0.5,-0.04,-0.46
42,2021-10-15,2.47,-2.96,0.49
43,2021-11-18,-2.27,1.74,0.53
44,2021-12-19,1.4,0.46,-1.86
45,2021-12-24,-0.02,-0.09,0.11
46,2022-07-16,-1.9,0.06,1.85
47,2022-08-09,0.87,-0.91,0.04
48,2023-02-09,-0.7,0.87,-0.17
49,2023-03-19,1.72,-1.25,-0.47
50,2023-06-02,-0.47,0.28,0.19
51,2023-06-17,-1.58,0.85,0.73
52,2023-07-27,3.06,-2.43,-0.63
53,2023-08-16,-2.3,2.31,-0.01
54,2023-09-20,-0.4,0.4,0.0
55,2024-01-13,-0.89,2.17,-1.27
56,2024-04-22,2.47,-3.12,0.65
57,2024-05-17,1.52,-1.54,0.02
58,2024-05-27,-1.06,0.87,0.19
59,2024-06-27,-2.04,2.11,-0.07
60,2024-07-31,3.04,-3.14,0.1
61,2024-08-06,-3.26,3.16,0.1
62,2024-09-24,1.6,-1.46,-0.14
