,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2001-01-05,0.0,0.0,0.0
1,2001-03-10,-5.41,0.01,5.39
2,2001-09-18,0.8,0.03,-0.83
3,2001-11-05,-0.88,-0.03,0.91
4,2002-01-24,-0.19,-0.02,0.21
5,2002-02-25,1.99,-0.0,-1.98
6,2002-03-04,-1.85,-0.0,1.85
7,2002-10-23,0.17,0.05,-0.23
8,2002-12-26,6.45,-0.02,-6.42
9,2003-01-18,-3.1,0.02,3.08
10,2003-03-16,-1.67,-0.03,1.7
11,2003-04-01,-1.61,0.01,1.59
12,2003-08-22,15.15,0.0,-15.15
13,2003-10-18,-12.28,0.01,12.26
14,2003-11-19,-0.26,-0.08,0.33
15,2004-03-17,-1.06,0.04,1.01
16,2004-04-02,0.72,0.01,-0.73
17,2004-09-25,5.01,-0.03,-4.98
18,2004-10-20,-4.84,0.02,4.82
19,2004-10-27,-0.1,0.0,0.1
20,2005-01-15,3.56,-0.01,-3.55
21,2005-02-09,-1.94,0.01,1.93
22,2005-02-25,-2.53,0.01,2.52
23,2005-03-13,3.53,-0.01,-3.52
24,2005-11-08,-0.53,-0.01,0.53
25,2006-02-19,-4.47,0.02,4.46
26,2006-02-28,-1.74,-0.01,1.75
27,2006-10-10,2.44,-0.0,-2.44
28,2006-12-13,6.07,-0.86,-5.21
29,2007-01-30,-5.32,0.85,4.47
30,2007-02-15,-2.51,0.01,2.51
31,2008-02-25,6.14,0.01,-6.15
32,2009-11-26,2.53,-0.01,-2.53
33,2011-01-16,-1.55,-0.04,1.58
34,2011-02-17,-4.03,0.03,3.99
35,2011-10-24,1.12,-0.04,-1.08
36,2013-09-02,-6.42,-0.93,7.35
37,2013-10-20,-6.09,0.96,5.13
38,2013-11-21,4.4,0.01,-4.41
39,2014-01-01,-5.03,-0.03,5.06
40,2014-01-08,2.56,-0.05,-2.51
41,2014-03-06,-2.81,0.04,2.77
42,2014-03-29,7.98,-0.03,-7.96
43,2014-05-09,-3.67,-1.91,5.58
44,2015-02-05,4.01,1.97,-5.98
45,2015-02-28,4.79,-2.49,-2.3
46,2015-12-29,-4.64,2.47,2.17
47,2016-02-24,-9.29,-0.0,9.29
48,2016-03-11,-0.1,-0.0,0.1
49,2016-09-10,11.52,-1.67,-9.85
50,2016-11-22,-2.72,-0.53,3.25
51,2017-02-10,3.46,2.18,-5.64
52,2017-03-14,-14.09,0.04,14.05
53,2017-09-29,7.97,-2.07,-5.9
54,2017-11-09,2.53,2.08,-4.61
55,2018-04-25,4.38,-2.99,-1.4
56,2018-08-31,-8.76,2.94,5.82
57,2018-10-18,2.17,-2.78,0.6
58,2019-02-07,0.03,2.78,-2.81
59,2019-03-04,0.81,-0.11,-0.7
60,2019-03-11,-1.64,0.05,1.59
61,2019-03-20,1.61,0.01,-1.61
62,2019-04-05,-5.63,-0.01,5.63
63,2019-09-19,6.32,-0.09,-6.23
64,2019-11-22,8.33,-2.09,-6.24
65,2020-01-09,-4.84,2.24,2.59
66,2020-01-25,0.11,-0.09,-0.02
67,2020-02-10,-0.35,-0.24,0.58
68,2020-02-19,4.92,-2.02,-2.9
69,2020-03-13,-7.14,2.01,5.13
70,2020-10-16,-5.48,0.32,5.15
71,2020-12-03,6.61,-0.01,-6.6
72,2021-03-16,-4.14,-0.02,4.16
73,2021-03-25,7.24,-1.99,-5.25
74,2021-04-01,-8.58,2.01,6.58
75,2021-09-01,8.6,-2.59,-6.01
76,2021-09-17,-3.47,0.3,3.17
77,2021-09-24,-4.86,2.32,2.53
78,2021-12-22,5.16,-0.03,-5.12
79,2021-12-30,2.95,-1.91,-1.04
80,2022-02-23,-4.51,0.33,4.18
81,2022-02-24,1.75,-0.71,-1.04
82,2022-03-11,2.22,-0.31,-1.92
83,2022-04-13,-6.9,0.62,6.28
84,2022-05-31,-4.46,1.71,2.76
85,2022-07-25,6.61,-0.6,-6.01
86,2022-08-27,-1.04,0.57,0.47
87,2022-10-06,-0.7,-2.64,3.34
88,2022-10-21,-1.49,0.55,0.94
89,2022-10-22,-0.44,0.24,0.2
90,2022-12-24,-2.95,2.15,0.8
91,2023-03-07,-0.87,-0.47,1.34
92,2023-03-14,1.61,-0.87,-0.74
93,2023-03-22,-1.57,1.04,0.53
94,2023-03-23,1.7,0.26,-1.96
95,2023-03-30,1.42,-2.28,0.86
96,2023-04-08,-3.91,2.26,1.65
97,2023-08-29,13.06,-1.93,-11.13
98,2023-08-30,-1.88,0.74,1.14
99,2023-09-07,1.35,-1.43,0.07
100,2023-09-15,-5.08,2.08,3.0
101,2023-11-01,-5.1,0.28,4.82
102,2023-11-09,3.02,-2.31,-0.71
103,2023-11-10,0.19,0.46,-0.65
104,2023-11-26,-3.29,1.77,1.52
105,2023-12-20,7.51,-2.13,-5.38
106,2024-01-13,-6.64,2.25,4.39
107,2024-02-14,2.86,-0.58,-2.27
108,2024-03-08,-2.84,-0.3,3.15
109,2024-03-09,0.06,0.19,-0.24
110,2024-04-02,0.43,-1.59,1.16
111,2024-06-04,-0.08,0.81,-0.73
112,2024-09-01,3.95,0.12,-4.07
113,2024-09-17,-3.35,0.72,2.63
114,2024-09-24,0.54,-1.58,1.04
115,2024-10-03,-3.22,1.59,1.63
116,2024-10-11,3.71,-1.43,-2.28
117,2024-11-03,-1.76,1.9,-0.13
