,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-11-30,0.0,0.0,0.0
1,1999-12-16,-5.46,0.28,5.18
2,2005-02-23,-20.78,19.81,0.97
3,2005-11-22,16.61,-16.92,0.31
4,2007-09-09,-16.1,17.0,-0.9
5,2010-10-03,2.75,-2.13,-0.62
6,2011-01-23,3.92,-5.19,1.27
7,2011-03-12,11.59,-11.29,-0.3
8,2013-10-27,-7.89,6.7,1.19
9,2014-03-20,-6.98,6.21,0.78
10,2014-09-28,-0.97,0.95,0.02
11,2015-12-04,2.41,-2.41,0.0
12,2016-03-09,-9.32,7.18,2.14
13,2016-12-22,8.34,-5.49,-2.86
14,2017-02-24,-5.69,4.71,0.99
15,2019-01-04,-0.45,0.73,-0.28
16,2019-01-14,13.0,-10.23,-2.78
17,2019-01-19,-12.75,10.3,2.45
18,2019-02-13,18.85,-13.37,-5.48
19,2019-02-18,-13.71,13.15,0.56
20,2019-03-30,10.76,-14.78,4.02
21,2019-09-21,3.26,-4.04,0.78
22,2019-10-21,-6.56,6.47,0.09
23,2019-12-30,-8.23,8.23,0.0
24,2020-02-01,12.88,-9.73,-3.15
25,2020-02-08,-15.4,13.62,1.78
26,2020-02-28,3.59,-4.3,0.72
27,2020-03-04,0.06,-0.08,0.02
28,2020-03-24,-5.12,5.12,0.0
29,2020-10-15,-1.15,-0.68,1.83
30,2020-10-20,4.74,-3.41,-1.33
31,2020-11-14,-5.27,3.71,1.57
32,2020-11-19,6.25,-4.76,-1.5
33,2020-12-14,-6.89,5.77,1.12
34,2021-01-13,2.27,-1.65,-0.62
35,2021-02-02,11.6,-10.33,-1.26
36,2021-04-03,5.37,-6.26,0.89
37,2021-08-31,-7.38,7.28,0.1
38,2021-11-02,-11.15,9.67,1.48
39,2021-11-19,1.63,-0.25,-1.38
40,2021-11-24,4.2,-4.0,-0.2
41,2021-12-29,-0.95,0.91,0.03
42,2022-10-15,2.99,-2.86,-0.14
43,2022-11-09,-6.22,6.03,0.19
44,2022-11-14,7.17,-7.12,-0.06
45,2022-12-04,-7.03,6.92,0.11
46,2023-01-08,-1.31,-0.63,1.94
47,2023-01-16,9.46,-6.66,-2.8
48,2023-03-05,-10.85,7.53,3.32
49,2023-03-13,10.63,-7.41,-3.21
50,2023-03-29,-2.17,1.74,0.43
51,2023-10-10,-4.83,4.72,0.11
52,2023-10-30,-0.64,0.43,0.21
53,2023-11-24,-0.32,0.27,0.05
54,2024-01-08,2.31,-1.24,-1.07
55,2024-02-12,0.08,-0.78,0.7
56,2024-02-22,-2.31,2.25,0.06
57,2024-03-13,2.91,-2.5,-0.41
58,2024-03-15,5.3,-5.15,-0.15
59,2024-03-28,-6.19,5.91,0.28
60,2024-10-19,0.09,-0.52,0.44
61,2024-11-23,8.23,-8.02,-0.21
62,2024-12-08,3.16,-3.28,0.12
63,2024-12-18,-7.76,7.83,-0.07
64,2024-12-23,2.97,-3.05,0.08
65,2025-01-05,4.18,-3.68,-0.5
66,2025-01-21,-3.22,3.26,-0.04
67,2025-02-06,-0.81,1.8,-0.99
68,2025-02-22,-3.49,2.58,0.91
