,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2003-01-16,0.0,0.0,16.16,-95.34
1,2006-07-27,5.83,0.0,21.99,-95.34
2,2009-02-25,-6106.54,-24.66,-6090.38,-120.0
3,2013-05-11,12.93,0.0,29.09,-95.34
4,2013-08-31,-11.19,0.0,4.97,-95.34
5,2013-11-03,-6095.89,0.0,-6079.73,-95.34
6,2014-02-07,-6.62,0.0,9.54,-95.34
7,2014-09-03,-253.72,-24.66,-237.56,-120.0
8,2014-11-06,19.65,0.0,35.81,-95.34
9,2015-08-05,-7.71,0.0,8.45,-95.34
10,2017-04-20,-21.96,0.0,-5.8,-95.34
11,2018-02-02,-6190.15,0.0,-6173.99,-95.34
12,2018-12-28,-26.68,-22.1,-10.52,-117.44
13,2019-02-26,-5.19,2.32,10.97,-93.02
14,2019-03-23,1.43,-22.1,17.59,-117.44
15,2019-04-17,16.23,6.96,32.39,-88.38
16,2019-11-03,-21.36,4.64,-5.2,-90.7
17,2019-12-22,9.19,0.0,25.35,-95.34
18,2020-01-17,-5.43,-22.1,10.73,-117.44
19,2020-01-22,28.74,-22.1,44.9,-117.44
20,2020-01-27,-5.19,-22.1,10.97,-117.44
21,2020-02-11,0.55,-22.1,16.71,-117.44
22,2020-03-07,34.52,-22.1,50.68,-117.44
23,2020-07-17,-0.91,6.96,15.25,-88.38
24,2020-10-03,-1.67,4.64,14.49,-90.7
25,2022-01-01,28.45,-22.1,44.61,-117.44
26,2022-01-21,-4.65,-22.1,11.51,-117.44
27,2022-02-25,-1.72,-22.1,14.44,-117.44
28,2022-05-01,33.39,-22.1,49.55,-117.44
29,2022-06-13,-6179.01,0.0,-6162.85,-95.34
30,2022-09-09,8.52,0.0,24.68,-95.34
31,2022-09-17,-3.16,-24.66,13.0,-120.0
32,2022-10-23,24.52,0.0,40.68,-95.34
33,2023-03-07,31.3,0.0,47.46,-95.34
34,2023-06-10,-7.27,-22.1,8.89,-117.44
35,2023-10-03,-23.16,-22.1,-7.0,-117.44
36,2023-10-14,-6165.52,0.0,-6149.36,-95.34
37,2023-11-12,26.9,-22.1,43.06,-117.44
38,2023-12-01,-16.74,0.0,-0.58,-95.34
39,2024-02-19,7.74,-24.66,23.9,-120.0
40,2024-05-17,-13.35,-24.66,2.81,-120.0
41,2024-10-22,-12.55,-22.1,3.61,-117.44
