,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-11-12,0.0,0.0,1.66,0.74
1,1999-11-19,17.93,2.96,19.59,3.7
2,1999-12-30,16.18,-3.7,17.84,-2.96
3,2000-02-16,29.93,0.74,31.59,1.48
4,2001-02-18,21.18,5.18,22.84,5.92
5,2001-10-23,4.75,3.7,6.41,4.44
6,2002-01-27,5.84,3.7,7.5,4.44
7,2002-02-12,8.5,5.92,10.16,6.66
8,2003-01-14,19.25,3.7,20.91,4.44
9,2003-02-24,14.68,-5.18,16.34,-4.44
10,2003-03-19,25.5,3.7,27.16,4.44
11,2003-08-11,24.25,-173.8,25.91,-173.06
12,2003-12-08,-5.91,1.48,-4.25,2.22
13,2004-03-29,54.69,4.44,56.35,5.18
14,2004-10-07,61.94,0.0,63.6,0.74
15,2007-01-01,25.25,3.7,26.91,4.44
16,2007-01-26,7.75,-5.18,9.41,-4.44
17,2007-02-11,12.25,-5.92,13.91,-5.18
18,2007-02-27,22.68,-5.92,24.34,-5.18
19,2011-01-12,52.44,1.48,54.1,2.22
20,2011-01-21,-4.66,-3.7,-3.0,-2.96
21,2013-06-19,-84.63,0.0,-82.97,0.74
22,2013-11-10,7.68,-5.18,9.34,-4.44
23,2013-11-26,11.93,-6.66,13.59,-5.92
24,2014-04-10,77.36,2.22,79.02,2.96
25,2014-12-22,69.19,1.48,70.85,2.22
26,2016-01-03,51.39,-5.92,53.05,-5.18
27,2016-11-09,64.69,-4.44,66.35,-3.7
28,2017-03-10,28.93,-5.92,30.59,-5.18
29,2017-03-17,52.86,3.7,54.52,4.44
30,2017-03-26,29.93,2.96,31.59,3.7
31,2017-06-05,82.86,3.7,84.52,4.44
32,2017-06-21,,5.18,,5.92
33,2017-07-16,,-173.8,,-173.06
34,2017-09-18,38.25,-2.96,39.91,-2.22
35,2017-10-04,37.18,-1.48,38.84,-0.74
36,2017-10-11,51.86,-0.74,53.52,0.0
37,2017-10-20,23.18,-5.18,24.84,-4.44
38,2017-10-27,50.25,-5.18,51.91,-4.44
39,2017-11-12,75.86,-5.18,77.52,-4.44
40,2017-11-28,64.94,-6.66,66.6,-5.92
41,2018-03-04,55.61,5.92,57.27,6.66
42,2018-10-14,43.94,-3.7,45.6,-2.96
43,2018-12-01,15.02,1.48,16.68,2.22
44,2018-12-23,18.09,-5.18,19.75,-4.44
45,2019-02-19,77.19,3.7,78.85,4.44
46,2019-02-28,57.64,-5.92,59.3,-5.18
47,2019-03-01,,0.74,,1.48
48,2019-03-16,,-2.96,,-2.22
49,2019-10-14,21.75,-7.4,23.41,-6.66
50,2019-11-11,29.5,-6.66,31.16,-5.92
51,2020-02-06,79.44,-1.48,81.1,-0.74
52,2020-06-22,,-173.8,,-173.06
53,2020-06-29,,-153.46,,-152.72
54,2020-07-08,,-154.9,,-154.16
55,2020-09-01,81.44,0.0,83.1,0.74
56,2020-11-02,,-6.66,,-5.92
57,2021-01-07,59.69,-4.44,61.35,-3.7
58,2021-01-11,-160.53,-0.74,-158.87,0.0
59,2021-01-29,23.18,-0.74,24.84,0.0
60,2021-02-15,-135.46,-7.4,-133.8,-6.66
61,2021-02-17,15.93,-6.66,17.59,-5.92
